episode,seed,step,action,action_label,kind,sensing_cost,info_gain_weight,expected_info_gain,weighted_info_gain,expected_task_value,total_score,chosen
1,123,42,5,test1,observe,2.0,5.0,0.25283882129144875,1.2641941064572437,0.19688900995295677,1.4610831164102005,False
1,123,42,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-40.65775401069519,-40.65775401069519,False
1,123,42,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,1.5775401069518744,1.5775401069518744,False
1,123,43,0,move(N),move,0.0,5.0,0.0,0.0,1.6363636363636371,1.6363636363636371,False
1,123,43,2,move(E),move,0.0,5.0,0.0,0.0,1.6363636363636371,1.6363636363636371,False
1,123,43,4,test0,observe,0.5,5.0,0.030171175826261998,0.15085587913131,2.1363636363636367,2.2872195154949466,False
1,123,43,5,test1,observe,2.0,5.0,0.14631051341864587,0.7315525670932294,0.9542611538536759,1.6858137209469053,False
1,123,43,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-46.16363636363636,-46.16363636363636,False
1,123,43,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,2.636363636363637,2.636363636363637,True
1,123,44,0,move(N),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,True
1,123,44,2,move(E),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,False
1,123,45,0,move(N),move,0.0,5.0,0.0,0.0,-1.8636363636363629,-1.8636363636363629,False
1,123,45,1,move(S),move,0.0,5.0,0.0,0.0,-1.8636363636363629,-1.8636363636363629,False
1,123,45,2,move(E),move,0.0,5.0,0.0,0.0,-0.31955253120784766,-0.31955253120784766,True
1,123,46,0,move(N),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,False
1,123,46,1,move(S),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,False
1,123,46,2,move(E),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,False
1,123,46,3,move(W),move,0.0,5.0,0.0,0.0,-1.3636363636363629,-1.3636363636363629,False
1,123,46,4,test0,observe,0.5,5.0,0.0146270576706794,0.073135288353397,0.12107602158246134,0.19421130993585833,True
1,123,46,5,test1,observe,2.0,5.0,0.07322414041383583,0.3661207020691792,-0.4627596560297446,-0.09663895396056543,False
1,123,46,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-0.36363636363636287,-0.36363636363636287,False
1,123,46,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-4.545454545454546,-4.545454545454546,False
1,123,47,0,move(N),move,0.0,5.0,0.0,0.0,-1.1484474329067698,-1.1484474329067698,False
1,123,47,1,move(S),move,0.0,5.0,0.0,0.0,-1.1484474329067698,-1.1484474329067698,False
1,123,47,2,move(E),move,0.0,5.0,0.0,0.0,-1.1484474329067698,-1.1484474329067698,False
1,123,47,3,move(W),move,0.0,5.0,0.0,0.0,-1.1484474329067698,-1.1484474329067698,False
1,123,47,4,test0,observe,0.5,5.0,0.03017117582626222,0.1508558791313111,-0.31507867440171666,-0.16422279527040556,False
1,123,47,5,test1,observe,2.0,5.0,0.14631051341864595,0.7315525670932298,-0.5621024825099615,0.16945008458326827,True
1,123,47,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-3.1999999999999975,-3.1999999999999975,False
1,123,47,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-4.0,-4.0,False
1,123,48,0,move(N),move,0.0,5.0,0.0,0.0,-0.7596789641575137,-0.7596789641575137,False
1,123,48,1,move(S),move,0.0,5.0,0.0,0.0,-0.7596789641575137,-0.7596789641575137,False
1,123,48,2,move(E),move,0.0,5.0,0.0,0.0,-0.7596789641575137,-0.7596789641575137,False
1,123,48,3,move(W),move,0.0,5.0,0.0,0.0,-0.7596789641575137,-0.7596789641575137,False
1,123,48,4,test0,observe,0.5,5.0,0.08228287850505189,0.41141439252525946,0.9926755205462691,1.4040899130715285,False
1,123,48,5,test1,observe,2.0,5.0,0.36806420716849714,1.8403210358424857,-0.052594823227561704,1.787726212614924,True
1,123,48,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-23.999999999999996,-23.999999999999996,False
1,123,48,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,-4.440892098500626e-16,-4.440892098500626e-16,False
1,123,49,0,move(N),move,0.0,5.0,0.0,0.0,3.0,3.0,False
1,123,49,1,move(S),move,0.0,5.0,0.0,0.0,3.0,3.0,False
1,123,49,2,move(E),move,0.0,5.0,0.0,0.0,3.0,3.0,False
1,123,49,3,move(W),move,0.0,5.0,0.0,0.0,3.0,3.0,False
1,123,49,4,test0,observe,0.5,5.0,0.030171175826261998,0.15085587913131,3.5,3.65085587913131,False
1,123,49,5,test1,observe,2.0,5.0,0.14631051341864587,0.7315525670932294,2.3178975174900387,3.049450084583268,False
1,123,49,6,diagnose(nominal),commit,0.0,5.0,0.0,0.0,-44.8,-44.8,False
1,123,49,7,diagnose(faulty),commit,0.0,5.0,0.0,0.0,4.0,4.0,True
